data_venda,cod_produto,cod_SAP,valor_venda
2026-04-01,66,76356,1733.52
2026-04-25,60,15700,1730.78
2026-04-21,54,1646100,1646.08
2026-06-11,36,55843,1102.63
2026-04-27,78,84805,1957.81
2026-07-03,44,1588483,1164.75
2026-05-28,82,1172780,381.47
2026-04-21,66,16630,765.35
2026-06-21,33,42309,207.70
2026-06-20,58,7005,2061.83
2026-07-11,60,5154,229.75
2026-07-30,19,136248,1880.56
2026-03-26,70,2329,2244.58
2026-05-24,59,1083233,105.59
2026-07-21,3,11929,2155.31
2026-07-28,83,165325,1486.53
2026-04-20,65,1110295,1096.69
2026-04-21,82,1784036,1355.74
2026-03-21,11,109890,1542.25
2026-03-07,59,77368,2183.90
2026-06-11,1,178013,937.79
2026-03-20,3,4949,2199.03
2026-04-23,17,9288,336.90
2026-05-10,1,1770223,2217.20
2026-05-10,80,97049,1509.45
2026-07-19,65,1093876,1812.50
2026-03-07,16,107538,987.39
2026-03-23,28,100170,757.34
2026-04-08,22,159676,2327.03
2026-05-18,35,1594967,2336.27
2026-05-13,72,6902,660.20
2026-05-25,25,126253,1824.32
2026-07-28,15,1169767,207.62
2026-07-11,87,73170,503.48
2026-05-04,66,1713434,1527.28
2026-03-13,52,61915,368.53
2026-04-11,19,96141,1846.49
2026-06-02,50,42621,2351.43
2026-06-23,9,66692,2340.72
2026-03-04,37,138536,1704.06
2026-07-03,86,115329,312.56
2026-03-15,41,61003,2205.26
2026-05-19,7,1132811,2215.52
2026-03-28,61,1094362,221.42
2026-05-23,69,59543,252.71
2026-06-19,47,5382,759.66
2026-03-15,78,115329,1434.58
2026-03-07,25,40815,2424.69
2026-05-23,10,1122385,1000.68
2026-05-04,7,2439,1048.75
2026-07-03,84,1786700,1410.15
2026-06-30,58,20191,674.60
2026-06-22,26,139717,2489.40
2026-04-13,51,7801,684.15
2026-06-21,28,102430,1437.39
2026-06-08,16,94336,2246.44
2026-07-30,5,5779,369.08
2026-07-19,19,1743358,1360.45
2026-05-22,85,1568749,280.39
2026-04-09,46,4475,1905.36
2026-03-01,8,1671447,1711.59
2026-04-02,2,149539,955.91
2026-06-21,33,1145870,108.12
2026-07-07,29,63724,1176.84
2026-07-08,76,1131411,926.69
2026-05-29,62,1175248,1024.59
2026-06-09,47,1129407,2092.09
2026-05-01,16,1794537,2330.61
2026-04-24,57,1574115,1164.73
2026-03-21,58,1647114,1102.37
2026-06-24,86,12022,1923.96
2026-07-21,22,1649174,846.90
2026-03-27,75,192517,1789.99
2026-03-03,83,1115197,574.97
2026-05-30,73,1165935,2316.23
2026-06-17,3,134336,1801.51
2026-05-01,46,5616,1885.59
2026-04-17,37,1014539,900.15
2026-07-13,28,134125,2173.46
2026-05-22,74,1108164,1445.11
2026-07-28,69,150938,519.47
2026-03-13,62,1096152,559.93
2026-03-19,60,1098081,874.55
2026-04-09,15,16824,1824.42
2026-07-26,19,61915,1071.25
2026-05-29,58,65397,2426.63
2026-06-03,62,107675,2078.43
2026-05-08,83,42040,522.04
2026-03-29,59,12985,560.35
2026-04-20,46,11250,1635.13
2026-05-17,24,19466,2005.45
2026-04-29,87,2527,151.95
2026-06-01,64,143802,2372.76
2026-06-19,32,1572895,1876.09
2026-04-05,81,107642,633.64
2026-03-10,12,1846497,2064.04
2026-03-25,51,5640,505.71
2026-07-26,8,1744554,2018.23
2026-03-04,67,22097,1388.46
2026-07-24,48,65518,1720.99
2026-04-12,39,1765807,1894.61
2026-03-02,25,1125214,529.95
2026-07-06,21,1180682,1280.85
2026-04-05,32,8278,2387.60
2026-06-21,57,1814670,730.53
2026-07-02,33,46971,2183.76
2026-07-12,78,86258,1320.75
2026-05-08,52,80833,1275.67
2026-03-11,15,1129581,270.15
2026-04-21,24,5712,1381.60
2026-06-24,70,22764,430.94
2026-03-19,21,17003,1694.95
2026-04-09,39,17757,1091.35
2026-05-26,7,1578667,486.86
2026-04-29,8,107656,1172.42
2026-05-04,15,57826,1056.57
2026-05-12,43,7730,1356.10
2026-03-16,12,53169,1298.71
2026-05-07,60,60206,1522.67
2026-07-29,29,1006484,1590.75
2026-03-31,74,9728,238.00
2026-05-03,10,16879,497.02
2026-04-28,70,16238,1631.94
2026-07-05,41,149067,983.38
2026-04-23,18,1130301,1980.49
2026-05-31,76,1089484,313.29
2026-07-05,72,11058,1954.36
2026-05-10,25,1166550,1907.50
2026-06-25,68,1149050,2178.58
2026-07-04,63,1741771,1495.57
2026-07-14,56,98532,1398.14
2026-06-14,56,11781,1613.72
2026-06-26,50,1087948,638.21
2026-03-24,11,95329,505.73
2026-05-28,36,11926,2441.74
2026-03-03,60,11657,2285.76
2026-05-15,40,139764,2264.67
2026-03-29,69,11312,1210.69
2026-05-03,33,65618,1567.48
2026-05-20,26,110301,762.19
2026-03-09,14,1135945,165.86
2026-04-25,82,63807,1081.75
2026-03-26,40,107530,2003.27
2026-05-31,81,98340,2041.25
2026-07-25,61,63765,221.79
2026-07-17,73,1569856,1695.06
2026-04-12,8,1631162,1350.28
2026-06-19,3,1718736,788.11
2026-03-08,26,6747,2148.60
2026-05-24,21,67439,337.15
2026-05-02,41,40891,2005.64
2026-03-16,48,185061,1603.37
2026-03-05,32,68635,705.47
2026-05-15,30,8089,634.45
2026-06-11,38,16766,1279.84
2026-04-02,26,1087179,884.51
2026-07-28,54,2123,244.40
2026-05-29,39,90168,1366.42
2026-07-30,24,1127167,526.75
2026-06-05,46,162956,1322.30
2026-04-25,49,1660356,1804.12
2026-03-16,31,56940,420.68
2026-05-11,65,42983,439.54
2026-07-12,19,75936,2470.96
2026-04-15,12,1772653,1517.40
2026-06-24,25,3438,925.24
2026-04-20,24,1808955,1332.78
2026-05-17,69,99659,2002.04
2026-03-03,4,1573065,958.41
2026-06-29,18,20407,2386.16
2026-07-30,57,44282,2342.74
2026-04-23,56,1019768,722.99
2026-03-03,44,134064,2484.65
2026-06-09,19,107373,767.01
2026-06-13,41,72817,1203.25
2026-07-16,36,185059,1740.78
2026-05-21,19,5504,1072.95
2026-05-21,19,126253,250.91
2026-04-05,23,8773,989.12
2026-04-28,75,13914,1845.95
2026-04-02,77,1102770,1871.95
2026-04-26,53,42309,2284.99
2026-06-15,79,66468,2217.09
2026-04-28,82,175808,2463.17
2026-06-12,67,46528,1472.52
2026-05-18,9,10700,1866.58
2026-06-17,55,11141,2158.54
2026-06-06,14,1603478,2426.25
2026-04-11,86,1022422,1419.70
2026-06-25,31,85358,1388.10
2026-07-13,60,179765,477.54
2026-05-21,2,138048,2189.05
2026-05-03,61,1113680,1593.56
2026-03-18,15,119749,1253.04
2026-07-03,46,1157927,837.66
2026-03-22,50,81587,2198.68
2026-05-09,32,1134076,1560.65
2026-03-21,71,1089484,1416.70
2026-05-25,57,1000975,2315.33
2026-05-15,27,1575752,641.27
2026-05-22,5,73971,751.76
2026-03-27,34,1070056,1279.44
2026-07-18,61,15066,841.34
2026-06-03,79,3240,1294.43
2026-06-10,62,1108023,1840.76
2026-06-03,84,1793677,807.02
2026-04-17,60,105367,235.26
2026-03-19,69,18730,1532.94
2026-05-10,55,1761942,1739.57
2026-07-12,63,130595,2165.85
2026-04-14,16,7319,2389.69
2026-04-01,23,1111815,1673.97
2026-05-12,11,1096152,1175.53
2026-07-09,41,149709,905.04
2026-07-11,61,1668943,980.69
2026-05-18,27,83303,231.88
2026-06-01,60,17531,1270.01
2026-05-14,24,190318,1305.81
2026-07-02,77,1601918,2157.07
2026-04-25,14,1091353,1403.08
2026-05-21,18,1089744,297.60
2026-04-05,46,80705,1182.41
2026-06-02,80,21014,2225.74
2026-04-24,12,66004,230.26
2026-06-29,40,65681,438.23
2026-05-18,68,77946,324.77
2026-05-20,7,2028,745.92
2026-05-17,81,107433,2055.45
2026-03-18,84,1820318,1681.62
2026-03-20,6,1134076,1097.61
2026-05-11,35,107441,1453.95
2026-03-02,48,1592390,1817.15
2026-03-14,62,164413,477.88
2026-03-20,44,1618026,978.72
2026-05-02,62,1109889,359.18
2026-06-14,86,1136121,2215.26
2026-07-26,69,122458,1810.11
2026-05-02,85,1807220,2105.66
2026-05-12,77,1108318,355.91
2026-04-01,45,1127167,2262.66
2026-03-12,16,1712187,626.70
2026-03-05,30,63364,1223.85
2026-04-05,33,120587,2386.05
2026-05-12,24,109349,1245.90
2026-03-21,56,9838,2340.36
2026-07-24,69,10395,310.52
2026-07-15,87,1783994,1723.68
2026-03-10,46,10709,1970.20
2026-05-25,65,1106856,665.24
2026-03-21,66,1126435,112.34
2026-06-09,21,2668,2464.49
2026-04-24,17,1095373,388.06
2026-06-15,72,172625,1335.29
2026-03-12,21,63797,1423.25
2026-04-01,27,1444006,923.61
2026-05-02,1,1670,1288.52
2026-05-23,54,11253,1111.87
2026-07-24,31,4232,213.58
2026-03-23,62,22906,514.34
2026-04-14,64,1132287,2193.38
2026-07-12,46,1125253,790.78
2026-04-30,31,70939,1762.84
2026-04-24,70,1650723,1404.69
2026-07-16,72,1659407,1142.98
2026-06-26,10,1807327,606.55
2026-03-12,47,146381,1113.92
2026-06-22,42,1108968,2018.29
2026-03-05,8,199058,1038.07
2026-03-28,56,1572881,1966.31
2026-06-27,78,6420,597.77
2026-04-06,80,1618121,1428.51
2026-07-26,27,31779,2248.38
2026-06-26,85,1607834,179.29
2026-05-03,29,1068955,1868.24
2026-03-20,58,22895,1038.19
2026-04-27,84,1772641,1626.42
2026-07-23,34,10962,110.00
2026-03-11,39,15132,958.67
2026-05-11,84,19141,1761.86
2026-04-17,34,144228,1947.13
2026-05-15,20,1089111,607.69
2026-05-02,54,148727,425.05
2026-04-20,8,20017,1069.93
2026-07-11,6,1106362,690.86
2026-03-15,15,10243,2054.07
2026-03-07,31,171404,1942.69
2026-06-17,38,2444,1080.91
2026-04-06,50,65675,1711.45
2026-03-25,74,130794,108.12
2026-07-30,45,94593,118.64
2026-05-21,36,20278,1177.77
2026-03-17,4,163974,2268.24
2026-06-22,75,150848,2186.43
2026-06-02,40,76136,1443.06
2026-05-05,39,156458,683.83
2026-07-08,14,73622,1926.90
2026-04-27,76,66990,942.88
2026-07-21,76,40713,923.77
2026-04-10,79,1128791,510.63
2026-06-10,47,1132098,314.70
2026-03-19,51,1614176,1161.52
2026-04-26,30,1759627,2212.72
2026-03-07,66,1629580,232.66
2026-05-15,17,1834192,2178.90
2026-06-30,74,122895,1102.50
2026-07-12,42,107538,772.58
2026-07-18,76,1121545,1754.28
2026-07-07,79,1621,1152.33
2026-05-11,36,8598,925.11
2026-03-20,65,1701076,1673.64
2026-03-21,76,8032,581.26
2026-05-25,2,66498,1233.84
2026-07-29,66,63729,1267.68
2026-07-11,80,19216,688.73
2026-04-12,33,194299,1855.49
2026-04-15,4,16163,2497.82
2026-07-29,13,14237,1694.25
2026-03-04,14,8373,538.81
2026-04-17,78,1592845,1259.72
2026-06-10,29,1742402,2073.46
2026-04-23,52,147666,1175.32
2026-03-13,17,3205,1646.33
2026-06-01,26,1646547,179.57
2026-04-21,14,119712,2397.40
2026-04-11,32,1077544,1655.30
2026-03-26,38,4759,1102.99
2026-04-25,14,155296,820.81
2026-07-27,9,1575752,2269.59
2026-05-24,16,2527,1828.20
2026-07-26,73,1165241,1865.92
2026-07-17,71,174541,1627.16
2026-07-29,54,47008,2075.75
2026-04-06,77,1668943,1861.62
2026-03-07,26,18490,2097.84
2026-03-12,1,66168,545.13
2026-03-10,13,75686,554.86
2026-05-27,9,148731,1803.06
2026-06-28,82,19141,1849.46
2026-07-26,84,4290,463.62
2026-05-18,24,20916,1754.20
2026-06-28,65,7933,2416.43
2026-05-16,60,65861,347.77
2026-04-07,36,117691,1332.18
2026-06-12,51,13221,917.74
2026-04-01,8,76297,1873.01
2026-06-09,58,9264,506.42
2026-06-14,13,85503,1761.10
2026-03-22,1,1160714,2456.81
2026-03-14,14,19790,485.96
2026-03-02,42,19636,1843.60
2026-06-09,41,15811,193.48
2026-07-16,76,1033159,485.22
2026-04-21,25,8635,1003.21
2026-05-07,26,106595,104.00
2026-05-27,20,151373,906.74
2026-05-16,10,125605,891.73
2026-03-18,48,55861,726.84
2026-06-07,75,1159284,401.32
2026-07-22,6,6111,2360.48
2026-07-01,26,56984,960.96
2026-04-13,16,148731,278.99
2026-04-04,6,107518,353.87
2026-05-30,84,3832,1626.07
2026-06-27,9,86802,1842.23
2026-05-27,22,63265,1521.57
2026-05-27,40,102983,1416.67
2026-06-30,76,1148024,369.71
2026-03-15,64,1820603,499.37
2026-06-18,15,1629946,2355.82
2026-04-13,35,1788224,2300.65
2026-05-12,85,1159481,1140.71
2026-04-29,61,67733,775.15
2026-07-09,27,1101125,230.89
2026-07-23,36,175789,1934.77
2026-04-14,78,1112427,1505.10
2026-07-06,21,18770,239.18
2026-04-20,74,6385,1359.94
2026-03-05,54,49504,1998.29
2026-07-07,19,164150,780.57
2026-05-20,74,65827,1432.03
2026-04-17,60,116837,537.10
2026-06-19,77,107818,734.26
2026-05-21,45,125090,2226.28
2026-03-28,68,886,684.03
2026-04-16,70,135055,2070.56
2026-03-16,67,1122826,1639.88
2026-06-12,9,3645,270.60
2026-06-05,16,63581,1818.40
2026-06-14,8,1130092,853.30
2026-04-14,64,1591208,1060.13
2026-04-26,6,80585,2450.44
2026-03-24,55,143361,1612.60
2026-06-11,21,1643864,2363.82
2026-05-16,70,92978,412.29
2026-06-08,24,1593028,504.37
2026-03-25,51,107479,841.53
2026-04-12,11,163375,1423.92
2026-07-18,51,5039,586.72
2026-06-04,9,1174654,857.34
2026-07-27,71,134064,779.35
2026-07-14,83,22174,142.88
2026-05-30,64,122728,1953.27
2026-03-18,37,1734223,1448.90
2026-03-15,66,1088844,835.82
2026-05-20,35,7050,1796.20
2026-05-07,49,20141,597.54
2026-07-11,21,1115651,2226.00
2026-06-05,28,21502,2074.32
2026-04-01,1,6120,581.71
2026-07-06,2,19134,1104.79
2026-03-10,17,107636,1200.28
2026-04-13,64,122662,2375.51
2026-04-26,21,1615898,1176.02
2026-04-04,22,1698444,362.29
2026-05-25,68,9958,2152.96
2026-04-17,14,109349,1865.94
2026-07-27,12,135055,1004.06
2026-04-06,37,8840,1233.29
2026-03-27,12,48940,1245.96
2026-07-04,79,1654927,656.63
2026-03-04,24,1635452,378.61
2026-03-16,34,1763694,968.05
2026-03-05,44,41385,2303.78
2026-04-19,17,53286,1729.67
2026-06-29,68,116681,937.29
2026-03-19,68,66898,278.97
2026-05-02,45,62578,657.74
2026-04-09,86,63885,309.60
2026-05-15,19,171970,619.83
2026-04-15,3,110301,2164.85
2026-03-24,52,105266,1457.72
2026-07-19,29,1159636,254.01
2026-05-08,49,4475,2289.61
2026-07-19,87,165362,945.62
2026-07-27,15,58056,1354.93
2026-03-02,20,149711,1830.77
2026-05-25,82,93035,2338.66
2026-05-06,29,115329,951.21
2026-05-21,26,94587,561.01
2026-05-01,10,1146954,2154.97
2026-06-25,34,4941,1522.82
2026-03-19,62,4385,2075.39
2026-03-09,64,1771426,2119.25
2026-06-24,79,1604480,891.23
2026-04-11,47,133022,2336.49
2026-06-28,38,1094426,582.06
2026-07-16,35,21330,1914.03
2026-07-26,6,1652245,2021.81
2026-04-28,15,1089297,1977.03
2026-05-26,72,55534,2140.39
2026-04-03,36,1094246,1587.14
2026-04-02,65,62929,290.58
2026-06-05,73,116376,2325.34
2026-03-09,61,189365,2309.15
2026-07-02,63,82187,1169.54
2026-04-25,12,107408,355.07
2026-04-28,47,5039,2164.18
2026-03-20,33,137343,853.86
2026-04-28,72,119712,779.62
2026-06-18,59,1127165,2014.54
2026-06-19,16,1006390,1919.62
2026-03-02,28,165325,794.28
2026-07-26,35,137994,2473.85
2026-06-10,59,7142,1547.12
2026-04-26,32,63767,1277.65
2026-05-10,30,59795,511.50
2026-05-25,74,1734485,2236.42
2026-07-19,65,199258,1372.77
2026-03-11,37,5229,1418.98
2026-05-09,16,185069,2191.42
2026-07-11,1,1808122,1660.20
2026-04-22,35,111105,1478.10
2026-03-12,71,7063,1214.21
2026-03-06,20,3591,1419.63
2026-04-20,30,1838639,1600.17
2026-07-24,42,11587,1769.51
2026-04-20,25,1099621,1930.65
2026-07-02,21,100155,1138.02
2026-05-31,39,1698832,1830.86
2026-05-26,23,96018,1247.07
2026-06-29,12,1670422,557.93
2026-05-11,32,1595923,1870.80
2026-05-23,64,7005,1489.26
2026-05-29,77,18286,477.36
2026-03-31,83,87724,1187.30
2026-07-23,54,1004785,2422.23
2026-04-20,83,1132572,2165.82
2026-07-14,55,74956,279.36
2026-06-27,48,22893,1970.51
2026-07-10,35,1123607,368.46
2026-05-10,16,51930,621.50
2026-03-13,18,11278,1366.01
2026-07-30,51,158175,1541.31
2026-03-20,34,55129,782.10
2026-05-03,75,43602,658.66
2026-04-18,27,1006265,1184.82
2026-04-17,58,152603,429.79
2026-04-16,81,1787801,1272.40
2026-07-18,59,112561,2147.09
2026-06-10,41,120979,1563.81
2026-05-15,60,1777099,1999.92
2026-03-14,10,1010078,2022.65
2026-04-02,67,1103769,2243.39
2026-07-13,7,1114376,2402.61
2026-03-05,66,10122,1160.20
2026-04-23,14,1112599,525.26
2026-06-19,45,1138788,1519.72
2026-03-23,9,65618,634.23
2026-04-13,32,16150,2119.23
2026-03-28,8,5335,2301.47
2026-04-18,18,1784679,391.70
2026-05-31,79,1082491,1636.17
2026-03-23,53,1080966,561.81
2026-05-20,78,66682,186.97
2026-06-04,35,176020,1007.86
2026-06-04,11,10887,484.59
2026-04-18,21,1776784,2081.61
2026-03-05,35,158868,2051.78
2026-06-18,17,1761188,397.49
2026-03-08,13,107412,885.83
2026-05-22,83,148171,2054.32
2026-05-09,39,111694,1266.52
2026-04-30,5,40837,414.78
2026-06-21,34,114234,2148.48
2026-06-26,32,1780984,1580.55
2026-04-04,53,120587,1564.38
2026-05-02,8,116756,2207.51
2026-06-10,12,188603,1153.15
2026-04-28,22,1150617,557.38
2026-04-21,25,85549,656.60
2026-07-22,57,166878,1586.91
2026-06-12,36,187342,952.82
2026-03-11,54,17757,433.02
2026-07-25,34,1738153,2215.80
2026-03-01,14,149711,2392.59
2026-06-18,81,22329,1659.65
2026-04-30,84,73166,1770.04
2026-05-20,48,111413,1702.95
2026-05-07,51,1764846,810.94
2026-07-11,64,1127568,1023.09
2026-07-25,34,1661779,778.53
2026-05-14,79,5763,385.30
2026-07-22,11,65607,641.64
2026-03-12,84,62578,562.25
2026-03-02,72,3866,1419.95
2026-03-01,49,120176,725.66
2026-05-01,50,141683,160.33
2026-03-23,70,15021,2131.28
2026-07-29,10,171970,2134.87
2026-05-15,55,112839,500.49
2026-06-07,85,1135177,822.12
2026-03-23,84,80803,1009.32
2026-06-07,35,1709769,1410.09
2026-04-23,47,20195,2493.89
2026-06-13,44,114091,990.62
2026-06-15,24,66849,2300.25
2026-07-28,28,1785271,1428.02
2026-04-27,19,66427,2150.46
2026-05-12,23,125234,1792.71
2026-03-11,54,1125159,1237.61
2026-07-09,18,65720,1807.89
2026-03-19,83,1094279,414.17
2026-06-18,27,1174770,1960.02
2026-07-01,56,65603,1987.35
2026-06-08,24,99542,563.55
2026-06-27,40,22281,2294.36
2026-05-17,19,1175260,645.37
2026-04-11,44,76573,1064.11
2026-04-29,12,1068060,800.60
2026-07-08,14,10702,1316.20
2026-04-25,45,5370,2319.96
2026-05-15,72,13721,1063.93
2026-06-26,51,124282,415.22
2026-04-06,82,13996,1373.40
2026-07-21,22,141007,1055.43
2026-07-02,85,163250,2026.13
2026-06-28,30,1088596,1520.65
2026-06-11,51,8007,824.67
2026-03-20,64,22172,1175.56
2026-05-24,5,130796,761.97
2026-06-02,61,1092317,2394.28
2026-05-12,38,10848,735.51
2026-07-23,61,8147,991.71
2026-06-05,6,16999,1631.93
2026-03-27,40,66423,1196.44
2026-07-07,74,1122826,1609.28
2026-03-12,63,1168864,425.15
2026-06-01,65,1050792,1985.27
2026-05-22,83,1118417,910.40
2026-03-28,14,148837,691.51
2026-06-12,32,124415,2221.72
2026-04-15,38,1160464,1065.15
2026-07-16,87,63821,1732.29
2026-04-13,41,14071,848.88
2026-05-26,29,10303,1764.82
2026-03-30,34,786,958.55
2026-07-15,36,1120411,1811.93
2026-07-28,67,118845,1564.53
2026-03-12,58,86759,1856.75
2026-03-12,36,1114376,1236.96
2026-06-28,56,5418,395.71
2026-06-03,47,116681,1566.69
2026-03-18,8,1149961,1407.90
2026-07-03,43,2672,1125.71
2026-06-12,32,1011632,2071.50
2026-07-22,39,1085574,1796.77
2026-04-22,72,627,1503.65
2026-06-20,42,1105561,2421.86
2026-04-07,75,154880,2076.94
2026-04-03,62,12618,739.27
2026-07-24,7,594,1095.43
2026-03-17,82,7709,2397.33
2026-04-07,12,112410,296.88
2026-04-22,35,152015,1363.76
2026-06-30,73,1172694,2224.43
2026-06-13,78,8276,1752.49
2026-03-18,2,5902,2169.03
2026-07-05,38,20497,1580.96
2026-05-14,69,79156,896.46
2026-04-06,76,651,534.82
2026-07-05,8,137525,1962.61
2026-07-18,61,190251,426.51
2026-06-19,57,1125619,574.07
2026-06-22,26,180223,2292.41
2026-07-11,43,41733,1253.09
2026-03-05,28,1586987,725.45
2026-06-08,84,1088300,1941.46
2026-07-05,40,126700,779.37
2026-05-03,22,1091270,701.02
2026-04-16,52,9854,2042.75
2026-03-19,14,199258,2050.61
2026-06-04,29,148674,1908.80
2026-05-01,75,1702709,1166.41
2026-04-06,52,107352,2319.55
2026-04-07,66,116313,518.51
2026-05-17,18,5426,1319.96
2026-04-20,39,137353,1985.59
2026-06-16,76,163459,413.99
2026-03-11,39,70382,919.20
2026-06-24,14,93263,972.88
2026-05-08,71,107375,2081.91
2026-03-06,77,90211,1374.92
2026-06-06,69,1683340,946.60
2026-03-06,14,31779,2404.10
2026-03-07,78,11083,1225.04
2026-07-15,44,1107165,2081.00
2026-05-09,79,14538,2304.79
2026-03-21,48,1152602,1874.61
2026-07-13,30,11461,2066.88
2026-07-22,80,66997,2220.09
2026-06-13,67,1811215,583.15
2026-06-20,68,1594654,838.61
2026-07-27,26,1163409,1966.05
2026-05-04,7,112716,1534.85
2026-07-21,36,10520,181.81
2026-03-15,86,1775895,579.46
2026-03-13,1,150575,455.22
2026-03-13,63,63528,1972.29
2026-05-23,14,99622,262.79
2026-07-09,31,1698523,671.35
2026-03-22,58,1799947,1372.43
2026-03-19,82,153610,2353.57
2026-05-29,8,1652245,1317.93
2026-03-29,43,8840,2404.87
2026-04-18,58,1708624,977.77
2026-07-17,80,73205,773.76
2026-07-28,46,1035730,2152.48
2026-03-28,10,168615,1360.42
2026-05-09,63,1151160,625.44
2026-04-22,64,1076252,1702.49
2026-05-09,52,11328,2023.40
2026-06-04,50,185061,1208.94
2026-03-07,72,18272,2294.15
2026-07-01,24,106916,2235.82
2026-05-01,40,120612,1669.33
2026-05-08,16,4940,1471.01
2026-06-03,63,1103769,1873.84
2026-03-22,39,48865,125.76
2026-04-25,40,8039,2009.52
2026-05-07,78,107645,938.11
2026-05-29,51,1092673,409.61
2026-04-27,85,20847,1388.28
2026-05-16,3,132446,1655.61
2026-06-03,44,8015,387.38
2026-07-06,18,1149740,149.95
2026-03-21,17,1071472,843.87
2026-05-22,41,14315,640.43
2026-04-24,18,162119,1896.81
2026-03-30,15,1736320,259.48
2026-03-11,31,107118,2352.81
2026-04-08,2,106381,401.86
2026-07-22,40,1791542,465.34
2026-05-15,45,145837,2126.12
2026-05-04,26,1174927,1449.36
2026-07-10,32,106907,1554.65
2026-06-03,23,1590796,2439.93
2026-05-29,45,1000646,1488.45
2026-03-19,53,1607968,443.53
2026-04-07,59,1779163,543.50
2026-07-26,33,66993,1367.09
2026-03-19,14,1096518,604.86
2026-03-26,46,112012,2420.85
2026-03-06,53,190251,1311.59
2026-07-24,21,174583,1710.72
2026-04-30,6,1068100,308.68
2026-06-03,19,4791,1805.19
2026-07-01,59,1144470,1625.46
2026-07-23,24,75686,990.66
2026-07-20,81,1108395,679.73
2026-04-20,29,10243,931.97
2026-06-12,9,155010,1278.57
2026-04-23,32,115316,2135.21
2026-07-29,80,1688691,2338.33
2026-06-29,1,162956,571.96
2026-04-24,28,1032435,318.19
2026-07-01,5,1793692,1567.03
2026-03-17,65,65876,726.24
2026-04-10,45,165304,1978.24
2026-03-11,17,44895,262.20
2026-06-22,41,80706,2267.43
2026-05-02,20,42264,761.22
2026-04-14,22,8398,2060.49
2026-05-23,67,10669,1585.85
2026-07-06,32,5535,742.74
2026-05-05,35,16275,1054.57
2026-07-23,63,97048,1643.20
2026-03-10,60,1153948,321.54
2026-05-19,82,124282,735.79
2026-07-20,66,120178,789.23
2026-07-26,13,1095147,216.95
2026-04-09,76,135869,1452.51
2026-07-07,68,131827,1737.41
2026-06-18,53,1163409,1962.61
2026-07-25,33,42621,2360.81
2026-06-07,15,113792,1988.01
2026-07-04,68,66460,994.75
2026-04-05,34,138048,619.47
2026-03-11,1,1831538,2091.03
2026-06-07,64,1610904,205.37
2026-05-02,84,1115986,891.59
2026-06-27,54,1808963,734.91
2026-07-11,77,760,372.41
2026-03-19,74,5613,2369.44
2026-06-08,58,1146467,475.52
2026-06-02,38,107794,2105.72
2026-07-11,28,107551,261.54
2026-06-30,69,1155229,1471.23
2026-05-02,49,11386,2389.38
2026-07-22,56,17003,1408.25
2026-06-03,8,149135,1806.92
2026-03-18,47,74059,1606.07
2026-07-05,45,78415,1945.65
2026-06-03,43,22892,1270.25
2026-03-28,7,11725,890.75
2026-07-17,13,61512,366.49
2026-06-23,7,1661948,2058.37
2026-06-10,50,53921,555.01
2026-03-08,18,1013270,827.39
2026-06-27,34,65651,797.44
2026-04-13,25,123253,596.24
2026-06-13,2,1775682,1141.31
2026-05-14,31,7999,598.69
2026-04-15,10,1167091,504.08
2026-05-31,65,12249,298.93
2026-05-30,3,1610904,526.22
